timestamp,latitude,longitude,speed,latency
2023-08-17 08:27:45,83.8136,19.071149000000002,25.50,65.0
2023-08-17 08:38:24,83.834958,19.049046,0.37,12.0
2023-08-17 12:53:06,83.831977,19.047825,0.02,23.0
2023-08-17 13:18:34,83.814426,19.070509,33.56,36.0
2023-08-17 13:42:12,83.818809,19.065591,40.61,20.0
2023-08-17 14:27:34,83.808066,19.077248,0.43,20.0
2023-08-17 14:34:58,83.808046,19.077162,0.39,13.0
2023-08-17 14:45:36,83.813375,19.07121,18.04,64.0
2023-08-17 15:37:53,83.834679,19.048814,0.09,19.0
2023-08-17 15:38:06,83.834672,19.048817,0.15,13.0
2023-08-17 16:01:35,83.83477,19.049057,0.30,13.0
