timestamp,latitude,longitude,speed,latency
2023-08-03 20:55:44,83.808141,19.077593,0.85,21.0
2023-08-03 21:01:32,83.814037,19.070924,36.78,130.0
2023-08-03 23:08:30,83.834047,19.048903000000003,0.07,17.0
2023-08-04 03:04:47,83.833962,19.048928,0.17,20.0
2023-08-04 03:11:39,83.834017,19.048964,0.04,14.0
2023-08-04 06:31:35,83.816547,19.068195000000003,36.73,67.0
2023-08-04 06:46:19,83.814085,19.070914000000002,36.95,155.0
2023-08-04 07:12:11,83.816674,19.067963000000002,21.74,65.0
2023-08-04 07:22:26,83.815821,19.068992,28.89,64.0
2023-08-04 07:30:50,83.828434,19.050972,47.76,42.0
2023-08-04 07:35:57,83.816675,19.068068,23.08,138.0
2023-08-04 07:46:33,83.815713,19.06913,26.93,65.0
2023-08-04 07:47:45,83.816303,19.068545,8.57,65.0
2023-08-04 08:09:11,83.816698,19.068038,24.71,65.0
2023-08-04 08:31:07,83.815803,19.069075,20.21,140.0
2023-08-04 11:15:53,83.81657,19.068095,33.13,154.0
2023-08-04 11:17:11,83.814536,19.070364,31.17,65.0
2023-08-04 11:25:33,83.813762,19.071055,26.65,129.0
2023-08-04 11:33:03,83.833883,19.04886,0.17,23.0
2023-08-04 12:19:13,83.832161,19.047986,0.11,12.0
2023-08-04 12:38:07,83.816604,19.068153000000002,40.06,65.0
2023-08-04 12:46:37,83.81371,19.071026,30.35,141.0
2023-08-04 13:21:05,83.816526,19.068159,37.02,139.0
2023-08-04 13:31:22,83.81407,19.070874,35.73,168.0
2023-08-04 13:32:34,83.816854,19.067842000000002,27.58,62.0
2023-08-04 13:48:58,83.816581,19.068125000000002,31.10,128.0
2023-08-04 13:56:20,83.810791,19.071812,0.04,17.0
2023-08-04 13:59:58,83.81383,19.071032000000002,30.19,140.0
2023-08-04 14:27:35,83.816606,19.068054,25.61,66.0
2023-08-04 14:28:57,83.814632,19.070228,28.80,65.0
2023-08-04 14:46:54,83.815991,19.068812,27.37,66.0
2023-08-04 15:05:41,83.816741,19.068018000000002,24.71,65.0
2023-08-04 15:24:07,83.815897,19.068855000000003,26.52,64.0
