timestamp,latitude,longitude,speed,latency
2023-09-20 01:49:23,83.834874,19.049167,0.02,20.0
2023-09-20 02:36:05,83.834776,19.049200000000003,0.09,16.0
2023-09-20 11:33:53,83.83451,19.049181,0.13,21.0
2023-09-20 11:43:12,83.834574,19.049132,0.07,20.0
2023-09-20 11:52:22,83.834552,19.049096000000002,0.31,14.0
2023-09-20 11:52:57,83.834515,19.049112,0.17,21.0
2023-09-20 13:08:19,83.831753,19.047900000000002,0.02,28.0
2023-09-20 14:01:41,83.831709,19.048082,0.11,15.0
2023-09-20 14:59:23,83.832078,19.04786,3.3,34.0
2023-09-20 17:33:29,83.829735,19.049149,39.19,11.0
2023-09-20 19:21:34,83.815408,19.071914,19.43,13.0
2023-09-20 20:38:40,83.832402,19.048082,0.02,11.0
